gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,-0.4399164931309761,0,0,-0.7888002190384014,1,0,2,1,1,1,1,0,0,0.08,1,2,0.4815325201292102,-0.5169174879786826,1
0,-0.4399164931309761,1,0,-1.2774445836787656,0,-1,1,0,0,0,0,0,0,0.08,1,2,-1.328164413051698,-0.996422084422954,1
1,-0.4399164931309761,0,0,-0.5037576729981889,1,0,1,1,1,0,1,0,0,0.08,1,0,-0.4307940329619915,-0.5556537474144899,0
1,-0.4399164931309761,0,0,-1.1960038562387048,0,-1,1,0,0,0,0,0,0,0.08,0,2,-1.1420431490330922,-0.9711199832994512,0
0,-0.4399164931309761,0,0,-0.7888002190384014,1,0,0,1,-1,-1,1,-1,-1,1.0,0,2,-1.4993295040688086,-0.899360842100886,0
0,-0.4399164931309761,1,0,0.3106496014024181,1,1,1,1,1,0,1,0,0,0.08,0,Credit card (automatic),-0.2712615209460435,0.0422655646627044,0
1,-0.4399164931309761,1,1,0.4328106925625091,1,1,1,1,0,0,1,0,1,1.0,1,Credit card (automatic),0.2372483611047903,0.3926787088186252,0
1,-0.4399164931309761,1,0,-1.0738427650786138,1,0,2,1,1,1,1,0,1,0.08,1,2,0.8720548151682491,-0.7730929895891774,1
0,-0.4399164931309761,1,1,1.4915401492832985,1,0,0,1,-1,-1,1,-1,-1,2.0,0,1,-1.4960059100684764,-0.4005542940584761,0
0,-0.4399164931309761,1,1,1.6137012404433893,1,1,2,1,1,1,1,1,1,2.0,0,Credit card (automatic),1.4935668932303794,2.579181726482504,0
1,-0.4399164931309761,1,1,1.0843365120829946,1,0,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.5109620830699717,-0.4811592439323026,0
0,-0.4399164931309761,1,0,-0.5037576729981889,1,0,2,1,1,0,1,1,0,0.08,1,2,1.0565142821866886,-0.1683793905494382,0
1,-0.4399164931309761,1,1,-0.3408762181180675,1,1,0,1,-1,-1,1,-1,-1,2.0,1,1,-1.3514295710540236,-0.74821001655752,0
1,-0.4399164931309761,0,0,1.0843365120829946,1,1,2,1,1,1,1,1,1,0.08,1,2,1.5484061942358611,1.8690684420303008,0
1,-0.4399164931309761,1,1,1.6137012404433893,1,1,2,1,1,1,1,1,1,2.0,1,1,1.5783185402388515,2.5405116451664616,0
1,-0.4399164931309761,0,1,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.462769970065154,-0.9982088936566104,0
0,-0.4399164931309761,1,0,-0.2187151269579764,1,0,2,1,0,0,1,1,1,1.0,1,Credit card (automatic),1.2343265612044645,0.1755262384962529,0
0,-0.4399164931309761,0,0,-0.748079855318371,1,0,2,1,1,0,1,0,0,0.08,1,Credit card (automatic),0.5081212721318681,-0.5166307161263676,0
1,-0.4399164931309761,1,1,1.5729808767233588,1,1,2,1,0,1,1,1,1,2.0,0,2,1.3556377422165908,2.2598502392429,0
1,-0.4399164931309761,0,1,-0.7888002190384014,1,0,2,1,0,0,1,1,0,0.08,1,Credit card (automatic),0.4499583771260538,-0.5511977540169768,0
1,-0.4399164931309761,0,0,0.4735310562825394,1,0,2,1,0,0,1,0,0,0.08,0,Credit card (automatic),0.1358787440946564,0.2980881163011188,0
0,-0.4399164931309761,0,0,0.0256070553622056,1,0,2,1,1,0,1,0,0,1.0,1,1,0.5047976781315361,0.177158632117124,0
1,-0.4399164931309761,1,1,1.6137012404433893,0,-1,1,0,1,1,0,0,1,2.0,1,Credit card (automatic),-0.3094828519498643,0.8364471205897714,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,1,0.08,0,2,0.50313588113137,-0.9721126550959268,1
0,-0.4399164931309761,0,0,-0.5444780367182193,1,0,2,1,0,1,1,1,1,0.08,1,2,1.3905354792200797,-0.1539084416941481,1
1,-0.4399164931309761,1,0,1.2879383306831464,1,0,2,1,1,1,1,1,1,1.0,1,Credit card (automatic),1.2526063282062914,1.9283419779665276,0
1,-0.4399164931309761,0,0,-1.2367242199587352,1,0,1,1,0,0,1,0,0,0.08,1,Credit card (automatic),-0.6235624849812617,-0.9700831927564656,1
0,-0.4399164931309761,0,0,-1.2774445836787656,0,-1,1,0,0,0,0,0,0,0.08,0,2,-1.3132082400502028,-0.9962235500636588,0
1,-0.4399164931309761,0,1,1.1657772395230557,1,0,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.4960059100684764,-0.5113805852916739,0
0,-0.4399164931309761,1,1,-0.1372743995179157,1,0,0,1,-1,-1,1,-1,-1,1.0,0,2,-1.4876969250676455,-0.7691002430300196,0
1,2.273158691738958,1,0,-0.3815965818380978,1,1,2,1,0,0,1,0,1,0.08,0,2,0.7324638671542947,-0.1356432806389953,0
0,-0.4399164931309761,1,0,1.002895784642934,0,-1,1,0,1,1,0,1,1,0.08,1,1,-0.1998042499389002,0.5091963183516168,0
1,-0.4399164931309761,1,1,1.6137012404433893,0,-1,1,0,1,1,0,0,0,2.0,0,Credit card (automatic),-0.6484894399837535,0.3778768693645099,0
1,-0.4399164931309761,1,0,1.369379058123207,0,-1,1,0,1,1,0,1,0,2.0,1,1,-0.2712615209460435,0.6643840092006507,0
1,-0.4399164931309761,1,1,1.3286586944031769,1,1,1,1,1,1,1,1,1,2.0,1,1,0.6460504231456565,1.341739124369156,0
0,-0.4399164931309761,0,0,-0.9924020376385532,1,0,2,1,0,0,1,1,0,0.08,1,1,0.5064594751317021,-0.7317978428557884,0
0,-0.4399164931309761,0,0,-1.1552834925186746,1,0,2,1,0,0,1,0,0,0.08,1,2,0.179085466098976,-0.8889708772977737,1
0,-0.4399164931309761,1,0,1.5729808767233588,1,1,0,1,-1,-1,1,-1,-1,2.0,0,1,-1.329826210051864,-0.1969462789146832,0
1,-0.4399164931309761,1,1,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,1.0,1,2,-1.481049737066981,-0.9984515467624157,0
1,-0.4399164931309761,1,0,-1.1552834925186746,1,0,1,1,0,0,1,0,0,0.08,0,0,-0.4889569279678058,-0.9282365616917012,1
0,-0.4399164931309761,0,0,-0.8295205827584317,1,0,0,1,-1,-1,1,-1,-1,1.0,1,1,-1.5093002860698053,-0.9105890630876888,0
1,-0.4399164931309761,0,0,-0.3408762181180675,0,-1,1,0,0,0,0,1,1,1.0,1,0,-0.4706771609659783,-0.4387831879094179,0
0,-0.4399164931309761,1,1,-0.055833672077855,1,0,1,1,0,1,1,1,1,1.0,1,0,0.544680806135523,0.115789455721671,0
0,-0.4399164931309761,1,0,-1.2774445836787656,1,0,1,1,0,0,1,1,0,0.08,0,0,-0.3177918369506949,-0.9830099854839048,1
1,-0.4399164931309761,0,0,-0.0965540357978854,1,1,2,1,0,0,1,0,1,0.08,1,Credit card (automatic),0.8354952811645946,0.1940561120304659,0
0,-0.4399164931309761,1,1,0.5956921474426305,1,1,1,1,1,0,1,1,1,2.0,1,Credit card (automatic),0.682609957149311,0.8047036824758043,0
1,-0.4399164931309761,0,0,0.880734693482843,1,1,2,1,1,0,1,1,1,2.0,1,Credit card (automatic),1.437065795224731,1.5341630372726556,0
1,-0.4399164931309761,0,0,0.7178532386027215,1,0,2,1,1,0,1,0,1,0.08,1,Credit card (automatic),0.9551446651765552,1.0871739570062773,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,1,0.08,1,0,0.6593447991469852,-0.9700390740099556,1
0,-0.4399164931309761,0,0,1.6137012404433893,1,0,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.479387940066815,-0.3160668944917668,0
0,-0.4399164931309761,0,0,-0.1372743995179157,1,1,0,1,-1,-1,1,-1,-1,0.08,0,2,-1.3165318340505352,-0.6976499330570245,0
1,-0.4399164931309761,0,0,-1.2367242199587352,1,1,1,1,1,0,1,0,0,0.08,1,0,-0.344380588953353,-0.9570240437894963,1
0,-0.4399164931309761,0,0,-0.9109613101984924,0,-1,1,0,0,0,0,0,0,2.0,1,0,-1.16863190103575,-0.8754264221191942,0
1,-0.4399164931309761,1,0,-0.5851984004382496,1,1,2,1,0,0,1,0,0,0.08,1,2,0.2787932861089434,-0.4311947635096926,0
0,2.273158691738958,0,0,-0.8702409464784621,1,0,2,1,1,0,1,1,1,0.08,1,2,1.0049985751815391,-0.513101216405565,1
1,-0.4399164931309761,0,0,-0.6666391278783103,1,0,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.4960059100684764,-0.8819118778561688,0
0,-0.4399164931309761,0,0,1.6137012404433893,1,1,1,1,1,1,1,1,1,2.0,0,1,0.7258166791536301,1.7943974635620734,0
1,-0.4399164931309761,0,0,1.6137012404433893,1,1,2,1,1,1,1,1,1,2.0,0,1,1.476948923228718,2.468443672742326,0
0,-0.4399164931309761,1,1,0.3513699651224484,1,0,1,1,0,0,1,1,1,1.0,1,Credit card (automatic),0.3303089931140931,0.3989876895695597,0
0,2.273158691738958,1,0,1.3286586944031769,1,0,2,1,1,1,1,0,1,0.08,0,2,0.9850570111795456,1.695417055766819,0
0,2.273158691738958,0,0,-0.7888002190384014,1,0,1,1,1,1,1,0,0,0.08,1,2,-0.3310862129520241,-0.6847231403295855,0
1,2.273158691738958,0,0,-1.1552834925186746,1,0,2,1,0,0,1,0,0,0.08,0,2,0.3519123541162524,-0.8867428805990171,0
1,-0.4399164931309761,0,0,0.3513699651224484,1,1,1,1,0,1,1,0,1,1.0,0,0,0.0079203750818651,0.1096348905835218,0
1,2.273158691738958,0,0,-0.7073594915983407,1,0,2,1,1,0,1,0,0,0.08,1,2,0.3203382111130964,-0.5333958398001793,1
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,1,1,0,0,1,0,0,0.08,1,0,-0.5388108379727895,-0.9859438821268216,1
1,-0.4399164931309761,0,0,0.3920903288424788,1,1,2,1,1,1,1,0,1,1.0,1,2,1.1379423351948288,0.8890587258029833,0
0,-0.4399164931309761,1,0,0.758573602322752,1,0,2,1,1,1,1,1,0,1.0,1,2,0.9551446651765552,1.0307240208466928,0
0,-0.4399164931309761,1,1,-1.2367242199587352,1,0,2,1,0,0,1,0,0,0.08,0,2,0.1873944510998066,-0.9424427980679312,1
1,2.273158691738958,1,0,-1.2774445836787656,0,-1,1,0,1,0,0,1,0,0.08,0,2,-0.8163309370005319,-0.9896277974604092,1
1,-0.4399164931309761,0,1,-0.0151133083578247,1,1,1,1,1,1,1,1,1,1.0,0,Credit card (automatic),0.6294324531439953,0.1544154182912032,0
1,-0.4399164931309761,0,0,-0.9109613101984924,1,0,0,1,-1,-1,1,-1,-1,0.08,1,0,-1.4926823160681442,-0.9221922934198268,0
0,-0.4399164931309761,1,1,1.4100994218432374,0,-1,1,0,1,1,0,1,1,2.0,1,2,-0.1732154979362424,0.803225704467718,0
0,-0.4399164931309761,1,1,1.1657772395230557,1,1,2,1,1,1,1,1,1,2.0,0,Credit card (automatic),1.6730409692483204,2.084544399985292,0
1,-0.4399164931309761,0,0,0.7178532386027215,1,1,2,1,1,1,1,1,1,1.0,0,Credit card (automatic),1.6481140142458286,1.5475971955849603,0
0,-0.4399164931309761,1,0,-1.2367242199587352,1,0,1,1,0,0,1,0,0,0.08,1,Credit card (automatic),-0.6700928009859131,-0.9718258832436116,1
0,2.273158691738958,1,0,-0.1372743995179157,0,-1,1,0,0,1,0,0,1,0.08,1,2,-0.6567984249845842,-0.4652985545619464,0
1,2.273158691738958,0,0,-1.1960038562387048,0,-1,1,0,0,1,0,0,1,0.08,1,2,-0.7847567939973756,-0.9490385506711808,1
1,2.273158691738958,0,0,-0.7888002190384014,1,1,2,1,1,1,1,1,1,0.08,1,2,1.4005062612210766,-0.4054514749210895,1
1,2.273158691738958,1,0,1.002895784642934,1,1,2,1,1,0,1,0,1,0.08,1,2,0.8338334841644282,1.1656391476743675,0
0,-0.4399164931309761,0,0,-0.055833672077855,0,-1,1,0,1,0,0,0,1,2.0,1,1,-0.4956041159684701,-0.3367144678584614,0
0,-0.4399164931309761,1,0,0.5142514200025698,1,1,2,1,1,1,1,1,1,1.0,0,0,1.61321627724234,1.2128020876935903,0
0,-0.4399164931309761,1,1,1.1657772395230557,1,1,1,1,1,1,1,1,1,2.0,0,0,0.7756705891586139,1.4309692891856935,0
1,-0.4399164931309761,0,0,0.7178532386027215,1,1,0,1,-1,-1,1,-1,-1,2.0,0,1,-1.3248408190513656,-0.4800342158962968,0
0,2.273158691738958,0,0,-0.5444780367182193,1,0,2,1,1,0,1,1,1,0.08,1,0,1.3373579752147635,-0.1217899942348456,0
1,-0.4399164931309761,0,0,1.0843365120829946,1,0,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.5093002860698053,-0.5222337969331415,1
0,-0.4399164931309761,1,0,1.5729808767233588,1,1,0,1,-1,-1,1,-1,-1,2.0,1,Credit card (automatic),-1.3464441800535252,-0.2428077159118604,0
0,2.273158691738958,0,0,-0.6666391278783103,1,0,2,1,0,0,1,1,1,0.08,1,2,0.9867188081797118,-0.3406410362978541,1
1,-0.4399164931309761,1,0,1.002895784642934,1,0,1,1,1,0,1,0,0,2.0,1,2,-0.1665683099355778,0.5147993991583909,0
1,-0.4399164931309761,0,0,-1.2774445836787656,0,-1,1,0,0,0,0,0,0,0.08,0,1,-1.328164413051698,-0.996422084422954,1
1,2.273158691738958,1,0,-0.5037576729981889,1,1,2,1,1,0,1,1,1,0.08,0,2,1.4054916522215746,-0.0490822999863145,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,0,0.08,0,0,0.1940416391004707,-0.97621569852136,1
1,-0.4399164931309761,1,0,-1.1145631287986442,1,1,2,1,1,0,1,0,0,0.08,1,2,0.6859335511496436,-0.8304032413057076,1
0,-0.4399164931309761,1,0,0.7992939660427822,1,1,2,1,1,1,1,1,1,0.08,1,2,1.3390197722149295,1.474249779512034,1
1,2.273158691738958,1,0,-0.4630373092781585,1,0,1,1,1,0,1,0,1,0.08,1,1,0.006258578081699,-0.4162605678160471,0
1,-0.4399164931309761,0,0,-0.748079855318371,0,-1,1,0,0,1,0,1,1,0.08,1,2,-0.3244390249513595,-0.6667888698732578,0
0,-0.4399164931309761,0,0,-1.1145631287986442,1,0,1,1,1,0,1,0,0,0.08,0,1,-0.4723389579661445,-0.899382901474141,0
0,-0.4399164931309761,0,0,-1.0738427650786138,1,0,1,1,1,0,1,0,0,0.08,0,0,-0.3194536339508612,-0.8649041010765517,0
0,-0.4399164931309761,0,0,-0.9109613101984924,1,0,1,1,1,0,1,0,0,0.08,0,2,-0.4507355969639848,-0.7875418790712125,0
0,-0.4399164931309761,0,1,-1.2774445836787656,1,1,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.3082228490497043,-0.9961573719438938,0
0,-0.4399164931309761,0,0,1.4508197855632678,1,1,1,1,0,0,1,0,0,0.08,0,0,-0.3427187919531868,0.6196255408662243,0
1,-0.4399164931309761,1,1,-0.5851984004382496,1,0,2,1,0,1,1,1,1,0.08,0,0,1.0099839661820376,-0.2220719050521459,1
0,-0.4399164931309761,0,0,-0.4223169455581282,1,1,2,1,0,0,1,0,0,1.0,1,Credit card (automatic),0.3735157151184122,-0.2204615708045298,0
0,-0.4399164931309761,0,0,-0.5037576729981889,1,0,1,1,0,0,1,0,0,0.08,1,2,-0.6784017859867437,-0.5983165752896897,0
1,-0.4399164931309761,1,0,-1.2774445836787656,1,0,2,1,0,0,1,0,0,0.08,0,2,0.1741000750984774,-0.97648041100042,1
1,2.273158691738958,0,0,-0.9924020376385532,1,0,2,1,1,0,1,0,0,0.08,1,2,0.3236618051134285,-0.739761276600849,1
1,-0.4399164931309761,0,0,-0.9109613101984924,1,0,1,1,0,0,1,0,0,0.08,1,Credit card (automatic),-0.6617838159850825,-0.815270511252767,1
1,2.273158691738958,0,0,-0.3408762181180675,1,1,2,1,0,0,1,0,0,0.08,1,2,0.3768393091187442,-0.2517417620801417,1
1,-0.4399164931309761,0,0,0.1070477828022663,1,0,1,1,1,1,1,0,0,1.0,0,0,-0.1183761969307601,-0.1156354290966962,0
1,-0.4399164931309761,1,1,-0.3815965818380978,1,0,2,1,1,1,1,0,0,1.0,0,0,0.7324638671542947,-0.1511069012907611,0
0,2.273158691738958,0,0,-1.0738427650786138,1,0,2,1,0,0,1,1,1,0.08,1,2,0.8172155141627669,-0.7568572908734861,0
0,-0.4399164931309761,0,0,-0.8295205827584317,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.4976677070686424,-0.9101478756225886,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.479387940066815,-0.9984294873891604,0
0,-0.4399164931309761,1,1,1.5729808767233588,1,0,2,1,0,1,1,0,0,2.0,0,2,0.3751775121185782,1.391130061087135,0
1,2.273158691738958,1,0,0.1070477828022663,1,1,2,1,0,1,1,1,1,0.08,1,2,1.1977670272008092,0.509218377724872,0
1,-0.4399164931309761,1,1,0.3106496014024181,1,1,1,1,0,1,1,1,1,0.08,1,2,0.3253236021135945,0.3231475643188164,0
0,-0.4399164931309761,0,1,-1.2774445836787656,1,0,2,1,0,0,1,0,0,0.08,1,0,0.2937494591104381,-0.974892136126059,1
1,-0.4399164931309761,0,0,-0.3815965818380978,1,0,1,1,0,0,1,1,1,1.0,1,1,0.004596781081533,-0.3412586987489945,0
0,2.273158691738958,0,0,-1.1552834925186746,1,1,2,1,0,0,1,1,1,0.08,1,2,1.0199547481830342,-0.8326091786312092,1
1,-0.4399164931309761,0,0,-1.1552834925186746,1,0,2,1,0,1,1,0,1,0.08,1,2,0.8521132511662559,-0.8500140241294163,0
0,-0.4399164931309761,1,1,1.4508197855632678,0,-1,1,0,1,1,0,1,1,2.0,0,Credit card (automatic),-0.1482885429337505,0.8054757605397298,0
1,-0.4399164931309761,0,1,0.2292088739623573,1,1,2,1,1,0,1,0,0,0.08,1,0,0.5679459641378485,0.3787151255482003,0
1,-0.4399164931309761,1,1,0.7992939660427822,1,1,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.328164413051698,-0.4651000202026514,0
1,2.273158691738958,1,0,-0.0151133083578247,1,1,2,1,0,0,1,0,0,0.08,1,2,0.3369561811147576,0.0088456141813559,1
1,-0.4399164931309761,1,1,-0.1372743995179157,1,0,1,1,0,1,1,1,1,2.0,0,0,0.358559542116917,-0.1009880052553659,0
1,2.273158691738958,1,1,0.2292088739623573,1,1,2,1,1,0,1,1,1,0.08,0,2,1.2093996062019725,0.643493782728151,0
1,-0.4399164931309761,0,1,0.6364125111626608,1,1,1,1,0,1,1,1,1,1.0,1,Credit card (automatic),0.464914550127549,0.6172872473011927,0
0,-0.4399164931309761,0,0,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,1,1,-1.5126238800701377,-0.9988706748542608,0
0,-0.4399164931309761,0,0,-0.4223169455581282,1,0,2,1,0,0,1,0,1,0.08,1,2,0.8072447321617703,-0.175173677511983,0
0,-0.4399164931309761,0,0,0.4328106925625091,1,1,2,1,1,1,1,1,1,2.0,0,Credit card (automatic),1.6713791722481544,1.1522932268550832,0
0,2.273158691738958,1,0,-1.1145631287986442,1,0,2,1,0,0,1,0,0,0.08,1,2,0.1524967140963176,-0.856653895479176,0
1,-0.4399164931309761,0,0,-1.1145631287986442,1,0,2,1,0,0,1,1,0,0.08,1,2,0.5264010391336954,-0.8240280824350081,1
1,-0.4399164931309761,1,1,0.758573602322752,1,1,2,1,1,0,1,1,1,1.0,0,Credit card (automatic),1.505199472231542,1.5014048679889578,0
1,-0.4399164931309761,0,0,1.5729808767233588,1,0,0,1,-1,-1,1,-1,-1,2.0,1,Credit card (automatic),-1.491020519067978,-0.4095103996000124,0
0,-0.4399164931309761,1,1,0.2292088739623573,1,0,1,1,1,0,1,1,1,1.0,0,Credit card (automatic),0.5164302571326987,0.3420745065716197,1
1,2.273158691738958,1,0,-0.3408762181180675,1,0,2,1,0,1,1,1,1,0.08,1,2,0.9435120861753926,-0.0230522395453962,1
1,-0.4399164931309761,1,0,0.1070477828022663,1,1,2,1,0,0,1,1,0,0.08,1,Credit card (automatic),0.8886727851699104,0.4204735191199447,0
0,2.273158691738958,0,0,0.880734693482843,1,1,1,1,1,0,1,1,1,1.0,0,1,0.5878875281398422,0.9118460583754144,1
0,-0.4399164931309761,1,1,1.6137012404433893,0,-1,1,0,1,1,0,1,1,2.0,1,2,-0.1582593249347472,0.8738598176302778,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,1,1,0,0,1,0,0,0.08,1,2,-0.6634456129852487,-0.9875983351209476,0
0,-0.4399164931309761,1,1,-0.9516816739185228,1,0,1,1,0,0,1,0,0,1.0,0,0,-0.5371490409726233,-0.821050067045581,0
1,-0.4399164931309761,0,0,1.4915401492832985,0,-1,1,0,1,0,0,1,1,2.0,1,1,-0.1565975279345811,0.8353441519270206,0
0,-0.4399164931309761,1,0,0.7992939660427822,1,1,2,1,1,0,1,1,1,0.08,1,Credit card (automatic),1.260915313207122,1.2595017808744584,0
0,2.273158691738958,1,0,-0.8702409464784621,1,0,2,1,0,0,1,1,0,0.08,1,2,0.6028437011413373,-0.6190965048959144,0
0,2.273158691738958,0,0,-1.2367242199587352,1,0,2,1,0,0,1,0,0,0.08,1,2,0.1857326540996401,-0.9460164165352436,1
0,2.273158691738958,1,1,-0.1779947632379461,0,-1,1,0,0,0,0,1,0,0.08,1,2,-0.9592454790148186,-0.5778013581625254,0
0,2.273158691738958,0,0,-0.62591876415828,1,1,2,1,0,1,1,0,0,0.08,1,Credit card (automatic),0.5945347161405068,-0.3587959004867318,0
0,-0.4399164931309761,1,1,0.1070477828022663,1,0,0,1,-1,-1,1,-1,-1,2.0,1,0,-1.4926823160681442,-0.681171581235528,0
0,-0.4399164931309761,0,0,-0.9924020376385532,1,0,0,1,-1,-1,1,-1,-1,1.0,1,0,-1.5142856770703037,-0.9359132235844466,0
1,-0.4399164931309761,0,0,0.5549717837226001,1,1,2,1,1,1,1,1,0,1.0,1,Credit card (automatic),1.001674981181207,0.943986565207972,0
0,-0.4399164931309761,0,0,-1.0331224013585834,1,1,2,1,0,0,1,0,0,0.08,1,2,0.3020584441112687,-0.7818064420249085,1
0,-0.4399164931309761,0,0,-1.2367242199587352,1,1,2,1,0,1,1,0,0,0.08,0,0,0.5264010391336954,-0.9386265264948134,1
1,-0.4399164931309761,1,1,1.4508197855632678,1,1,1,1,1,1,1,0,1,1.0,1,1,0.3668685271177476,1.3282608473103412,1
0,-0.4399164931309761,0,0,0.4328106925625091,1,1,2,1,1,1,1,1,1,2.0,1,2,1.3240635992134344,1.0926226222002664,1
0,-0.4399164931309761,0,0,1.4508197855632678,1,1,1,1,1,1,1,1,1,2.0,1,2,0.7773323861587803,1.7052555362385555,0
0,-0.4399164931309761,0,0,0.1477681465222966,1,0,2,1,1,0,1,1,1,0.08,1,Credit card (automatic),0.9983513871808744,0.5657565513774767,0
1,-0.4399164931309761,1,0,1.247217966963116,1,1,2,1,1,1,1,1,1,0.08,1,2,1.284180471209448,1.9057972984999012,1
0,2.273158691738958,0,0,-0.0151133083578247,1,0,1,1,1,0,1,0,0,0.08,0,1,-0.3360716039525224,-0.1999463536773654,0
0,-0.4399164931309761,1,0,1.5729808767233588,1,1,1,1,1,1,1,1,1,2.0,0,Credit card (automatic),0.6975661301508063,1.738499011733864,0
0,-0.4399164931309761,1,1,1.369379058123207,1,1,1,1,1,1,1,0,0,0.08,1,1,0.0893484280900052,0.9817963309670682,0
1,-0.4399164931309761,0,0,1.247217966963116,1,0,0,1,-1,-1,1,-1,-1,1.0,0,0,-1.4710789550659844,-0.4214004017844657,0
0,-0.4399164931309761,0,1,0.3513699651224484,1,0,0,1,-1,-1,1,-1,-1,1.0,1,Credit card (automatic),-1.479387940066815,-0.625736376245674,0
0,2.273158691738958,0,0,-1.2774445836787656,1,1,2,1,0,0,1,0,0,0.08,1,2,0.2438955491054544,-0.9755539173237094,0
0,-0.4399164931309761,0,0,-1.2367242199587352,1,0,2,1,0,0,1,1,1,0.08,1,2,0.8521132511662559,-0.9331558019275698,1
0,-0.4399164931309761,1,0,1.5322605130033284,1,0,0,1,-1,-1,1,-1,-1,2.0,0,1,-1.505976692069473,-0.4322756727991884,0
0,-0.4399164931309761,0,0,-0.3815965818380978,0,-1,1,0,0,0,0,1,1,0.08,1,2,-0.6584602219847502,-0.5675658089721983,0
0,2.273158691738958,1,0,1.2879383306831464,1,0,2,1,1,1,1,0,1,1.0,0,1,1.071470455188184,1.829868935756138,0
1,-0.4399164931309761,1,1,0.188488510242327,1,1,1,1,0,1,1,0,0,2.0,1,Credit card (automatic),-0.0651986929254444,-0.0020075974601115,0
1,-0.4399164931309761,0,1,-0.62591876415828,1,0,1,1,0,0,1,0,0,1.0,0,0,-0.6700928009859131,-0.7067383948380909,0
0,2.273158691738958,0,0,-1.0331224013585834,1,0,2,1,0,0,1,1,1,0.08,1,2,0.8105683261621028,-0.753967512977079,0
1,-0.4399164931309761,1,1,-1.1552834925186746,1,1,2,1,1,1,1,0,0,0.08,1,1,0.6659919871476498,-0.8432859152866365,1
0,2.273158691738958,0,0,-0.4630373092781585,0,-1,1,0,0,0,0,1,0,0.08,1,2,-0.7598298389948839,-0.6367219441266718,1
0,-0.4399164931309761,0,0,-0.9109613101984924,1,0,2,1,0,0,1,0,1,0.08,1,1,0.5147684601325326,-0.6341189380825799,1
0,2.273158691738958,0,0,-0.6666391278783103,1,1,1,1,0,0,1,0,0,0.08,1,2,-0.3543513709543497,-0.6151478770832666,0
1,-0.4399164931309761,1,0,1.2879383306831464,1,1,2,1,1,0,1,1,1,2.0,1,2,1.3456669602155942,2.0030350158080097,0
1,2.273158691738958,1,0,-0.2187151269579764,0,-1,1,0,0,0,0,0,0,0.08,0,Credit card (automatic),-1.1304105700319294,-0.6521635054051826,1
1,-0.4399164931309761,1,1,0.3920903288424788,1,1,2,1,0,0,1,1,1,1.0,0,2,1.074794049188516,0.7647762168842263,0
1,-0.4399164931309761,0,1,-1.1145631287986442,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.481049737066981,-0.9704140833552908,0
0,-0.4399164931309761,0,0,0.3513699651224484,1,0,2,1,1,0,1,1,1,2.0,1,1,1.1312951471941644,0.7393638188944485,0
1,-0.4399164931309761,1,0,1.0436161483629645,1,0,1,1,0,1,1,0,0,1.0,0,Credit card (automatic),-0.4806479429669752,0.2626166441070541,0
0,-0.4399164931309761,0,0,0.5956921474426305,1,0,0,1,-1,-1,1,-1,-1,2.0,1,0,-1.4694171580658184,-0.590132547812079,0
1,-0.4399164931309761,0,0,-0.5851984004382496,1,0,2,1,0,0,1,0,0,0.08,1,1,0.3701921211180801,-0.4015910846014618,0
1,-0.4399164931309761,0,0,-1.1145631287986442,1,0,2,1,0,1,1,1,1,0.08,0,1,1.0548524851865226,-0.7900566476222843,1
1,-0.4399164931309761,1,0,-0.3815965818380978,1,0,1,1,0,0,1,0,1,0.08,1,1,-0.1599211219349132,-0.3870539576264066,0
0,-0.4399164931309761,0,0,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.51594747407047,-0.9989147936007708,0
1,-0.4399164931309761,1,0,1.5729808767233588,1,1,2,1,0,1,1,1,1,1.0,1,Credit card (automatic),1.126309756193666,2.064558607816248,0
1,-0.4399164931309761,1,1,1.6137012404433893,1,1,2,1,1,1,1,1,1,2.0,1,Credit card (automatic),1.5899511192400142,2.578012579699988,0
